entity,classes
The_Great_Alaskan_Mystery,{'Film'}
Peter_Šedivý,{'SoccerPlayer'}
Hymn_of_the_Seventh_Galaxy,{'Album'}
G_N'_R_Lies,{'Album'}
Darren_Lowe,{'Athlete'}
Montmelon,"{'Location', 'Village'}"
British_Columbia,"{'Settlement', 'Country'}"
Teleost,set()
The_Hawaiians_(film),{'Film'}
Josh_Thompson_(footballer),{'SoccerPlayer'}
U.O.E.N.O.,"{'Single', 'Song'}"
Philip_VI_of_France,{'Royalty'}
Frédéric_Née,"{'SoccerManager', 'SoccerPlayer'}"
Andrejs_Kovaļovs,{'SoccerPlayer'}
Roses_of_Picardy_(film),{'Film'}
CM_Punk,"{'Wrestler', 'Person'}"
Ramez_Dayoub,{'SoccerPlayer'}
Archie_Goldie,{'SoccerPlayer'}
Gretsch_6120,{'Agent'}
Morpho_cisseis,{'Insect'}
A.S.D._Portogruaro,{'SoccerClub'}
Nova_Era_da_Stronda,{'Album'}
Heinrich_Schroeteler,"{'MilitaryPerson', 'Artist'}"
Anglo-Frisian_languages,{'Band'}
8th_Guards_Airborne_Division,{'MilitaryUnit'}
Djivan_Gasparyan,{'MusicalArtist'}
Reinhard_Stumpf,{'SoccerManager'}
The_Shys,{'Band'}
If_Tomorrow_Comes_(TV_series),{'TelevisionShow'}
List_of_Tenchi_Muyo!_characters,"{'FictionalCharacter', 'TelevisionShow'}"
The_Arrival_(The_Twilight_Zone),{'TelevisionEpisode'}
Gala_(singer),{'MusicalArtist'}
Hadrut_Region,{'Settlement'}
Spurilla_faustina,{'Mollusca'}
Sri_Ganganagar_district,"{'AdministrativeRegion', 'Location', 'Settlement'}"
Hypselodoris_bullockii,{'Mollusca'}
Nymphalis,{'Insect'}
Jay_Ferguson_(American_musician),{'MusicalArtist'}
Wild_Chives_and_Soy_Bean_Soup:_12_Years_Reunion,{'TelevisionShow'}
Mitchell_Cary_Alford,"{'OfficeHolder', 'Politician'}"
Antonio_José_Cavanilles,{'Scientist'}
Daedalus_(band),{'Band'}
Deportivo_Coopsol,{'SoccerClub'}
Bratya_Basu,"{'OfficeHolder', 'Politician'}"
Ealing_Studios,{'Company'}
Stephanie_Dosen,{'MusicalArtist'}
Violeta_Violeta,"{'Album', 'TelevisionShow'}"
Tommy_Gaynor,"{'SoccerManager', 'SoccerPlayer'}"
The_Voice_of_Germany,{'TelevisionShow'}
Sung_Jae-gi,{'Person'}
Judge_Reinhold,{'Person'}
Stephen_R._Fitzgarrald,"{'OfficeHolder', 'Politician'}"
Amphicallia,{'Insect'}
Rebati_Mohan_Dutta_Choudhury,{'Writer'}
Spring_Bank,{'Bank'}
Marinko_Pavićević,{'MusicalArtist'}
Ricanstruction:_The_Black_Rosary,{'Album'}
Harkonen_(band),{'Band'}
John_Vernon,{'Person'}
Rezo_Dzhikiya,{'SoccerPlayer'}
Fascht_e_Familie,{'TelevisionShow'}
Irish_migration_to_Great_Britain,{'EthnicGroup'}
Darrell_Roberts,"{'MusicalArtist', 'Athlete'}"
Head_Above_Water,{'Film'}
Dmitri_Kuznetsov_(footballer_born_1965),"{'Person', 'SoccerPlayer'}"
José_Rondeau,"{'OfficeHolder', 'President'}"
Babylon_by_Bus,{'Album'}
Decadence_(album),{'Album'}
Gong_(band),{'Band'}
Let_Me_Talk,"{'Single', 'Song'}"
The_Second,{'Album'}
Tahir_Hussain,{'Person'}
Govinda_(actor),{'Politician'}
List_of_Disney's_The_Little_Mermaid_characters,{'FictionalCharacter'}
Chris_Iwelumo,{'SoccerPlayer'}
Curtis_Woodhouse,"{'SoccerManager', 'SoccerPlayer'}"
Ray_Simpson,{'MusicalArtist'}
Entertainment_One_Distribution,{'Company'}
Jens_Böhrnsen,"{'OfficeHolder', 'Politician'}"
There's_Something_About_Paulie,{'TelevisionEpisode'}
Renegade_period_of_the_Apache_Wars,{'MilitaryConflict'}
CD_Izarra,"{'SportsTeam', 'SoccerClub'}"
Heinz_Hildebrandt,"{'SoccerManager', 'Athlete'}"
Vernon_Wallace_Thomson,"{'Politician', 'TimePeriod'}"
Santiago_de_Callapa_Municipality,"{'Location', 'Town'}"
Go_Doo-shim,{'Person'}
Plunder_&_Lightning,"{'Film', 'TelevisionShow'}"
Leucosidea,{'Plant'}
Gontougo,"{'AdministrativeRegion', 'Location', 'Settlement'}"
"La_Salle_Parish,_Louisiana",{'Settlement'}
Colin_Mochrie,{'Comedian'}
Neris,"{'Location', 'River'}"
Harland_Williams,{'Person'}
Retox_(band),{'Band'}
Mina_Caputo,"{'MusicalArtist', 'Person'}"
"Victoria,_Hong_Kong",set()
Growing_Up_Fisher,{'TelevisionShow'}
Guitar_Wolf,"{'MusicalArtist', 'Band'}"
Peculate_(band),{'Band'}
(I_Know)_I'm_Losing_You,"{'Single', 'Song'}"
Big_Big_Deal,"{'Single', 'Song'}"
Henry_Hadaway,{'MusicalArtist'}
Otitoma,"{'Mollusca', 'Insect'}"
Lord_Ashcroft_International_Business_School,"{'University', 'School'}"
Tom_Wolfe,{'Writer'}
Enver_Hoxhaj,"{'OfficeHolder', 'Politician'}"
Deutzia,{'Insect'}
Đorđe_Jovanovski,{'SoccerManager'}
Arthur_Lucan,{'Person'}
Thomas_Dossevi,"{'SoccerManager', 'SoccerPlayer'}"
Crown_Records,{'RecordLabel'}
Lalala_Shiawase_no_Uta,"{'Single', 'Album', 'Song'}"
Laon,"{'Location', 'City'}"
Mohamed_Doumbouya,{'SoccerPlayer'}
Warmen,{'Band'}
Rusty_York,{'MusicalArtist'}
The_Clambakes_Series_Vol._2,{'Album'}
Vítězslav_Mooc,{'SoccerPlayer'}
"Rockfield,_Monmouthshire","{'Location', 'Village'}"
Masada_Rock,{'Album'}
Thapki_Pyar_Ki,{'TelevisionShow'}
Eighteen_Springs_(film),{'Film'}
Shireen_Jawad,{'MusicalArtist'}
Remco_Boere,"{'SoccerManager', 'SoccerPlayer'}"
Sally_Yeh,"{'MusicalArtist', 'Person'}"
HiiiPoWeR,"{'Single', 'Song'}"
Deepankar_De,{'Person'}
Sonia_Leigh,{'MusicalArtist'}
Leptothorax,{'Insect'}
1._FK_Příbram,{'SoccerClub'}
TV4_(Poland),"{'TelevisionStation', 'Person'}"
Harvey_Locke_Carey,{'Person'}
Ruggero_Mastroianni,{'Person'}
Deborra-Lee_Furness,{'Person'}
The_Death_of_Yugoslavia,{'TelevisionShow'}
Koshkuiyeh_Rural_District,"{'AdministrativeRegion', 'Location', 'Settlement'}"
Every_Day_a_Little_Death_(Desperate_Housewives),{'TelevisionEpisode'}
Cameron_Brown_(musician),{'MusicalArtist'}
"Rougemont,_Switzerland","{'Location', 'Settlement'}"
The_Museum_II,{'Album'}
Man_Against_Crime,{'TelevisionShow'}
Yevhen_Drahunov,{'SoccerPlayer'}
Soviet_Union,"{'Location', 'Country'}"
Jordan_Laws,{'MusicalArtist'}
Lisa_Edelstein,{'Person'}
"Perth_County,_Ontario","{'AdministrativeRegion', 'Location', 'Settlement'}"
Revaz_Dzodzuashvili,"{'SoccerManager', 'SoccerPlayer'}"
Why_Not_Me_(album),{'Album'}
Anglicanism,"{'Food', 'Country'}"
Jürgen_Luginger,"{'SoccerManager', 'SoccerPlayer'}"
Ivano_Bordon,"{'SoccerManager', 'SoccerPlayer'}"
Let's_Do_Lunch_with_Gino_&_Mel,{'TelevisionShow'}
Paul_Winterhart,{'MusicalArtist'}
Ayananka_Bose,{'Person'}
Alice_Terry,{'Person'}
Özdemiroğlu_Osman_Pasha,"{'MilitaryPerson', 'Politician'}"
"Greensburg,_Louisiana","{'Location', 'Town'}"
God_Is_My_Co-Pilot_(film),{'Film'}
Futrono,"{'Location', 'City'}"
Ai_no_Album_8,{'Album'}
"Edisto_Beach,_South_Carolina","{'Location', 'Town'}"
Soul_Deep_(Jimmy_Barnes_album),{'Album'}
Vicious_Engine,{'Software'}
Live_Innocence!,{'Album'}
WWII_(album),{'Album'}
Monte_Hellman,{'Person'}
Larry_Carlton,{'MusicalArtist'}
Doin'_Time_on_Planet_Earth,{'Film'}
"Cramerton,_North_Carolina","{'Location', 'Town'}"
Kavita_Kaushik,{'Person'}
Armand_Lavergne,"{'OfficeHolder', 'Politician'}"
V_–_The_New_Mythology_Suite,{'Album'}
MasterChef_(UK_TV_series),{'TelevisionShow'}
N._Lingusamy,{'Person'}
Supercar_(band),{'Band'}
Walter_Churchill,{'MilitaryPerson'}
I'm_All_Yours,"{'Single', 'Song'}"
Ringo_Deathstarr,"{'MusicalArtist', 'Band'}"
Solitude_Aeturnus,{'Band'}
Johnny_Clegg,{'MusicalArtist'}
Adrián_Peralta,{'SoccerPlayer'}
Inder_Kumar,{'Person'}
"Sharp_County,_Arkansas","{'AdministrativeRegion', 'Location', 'Settlement'}"
Ilya_Mikhalyov,{'SoccerPlayer'}
There_Was_a_Time,{'Single'}
Gänsbrunnen,"{'Location', 'Settlement'}"
Best_Before_Records,{'RecordLabel'}
New_Jersey's_5th_congressional_district,{'AdministrativeRegion'}
Marine_Air_Control_Group_28,{'MilitaryUnit'}
Ava_Adore,"{'Single', 'Song'}"
WKSJ-FM,"{'Station', 'RadioStation'}"
Numskull,{'MusicalArtist'}
101st_Airborne_Division,{'MilitaryUnit'}
Hazel,"{'Insect', 'Plant'}"
2006–07_Hibernian_F.C._season,"{'SoccerClub', 'SoccerClubSeason', 'FootballLeagueSeason'}"
Svetlin_Simeonov,{'SoccerPlayer'}
Tom_Walley,{'SoccerPlayer'}
WWLP,{'TelevisionStation'}
Geoffrey_Castillion,{'SoccerPlayer'}
Promotional_model,"{'Person', 'PersonFunction'}"
Adam_Virgo,{'SoccerPlayer'}
Kristiyan_Uzunov,{'SoccerPlayer'}
John_Mazur_(ice_hockey),{'IceHockeyPlayer'}
WGAD,"{'Station', 'RadioStation'}"
Protacanthopterygii,{'Insect'}
The_Best_Thing_That_Ever_Could_Have_Happened,{'TelevisionEpisode'}
Savages_(2012_film),{'Film'}
Alexander_Wilkinson,set()
"Baytown,_Texas","{'Location', 'City'}"
Low_(Testament_album),{'Album'}
Korea_under_Japanese_rule,"{'Location', 'Country'}"
Robert_Fripp,{'MusicalArtist'}
Dear_You,{'Album'}
Arthur_Danto,{'Philosopher'}
John_Halliday_(actor),{'Person'}
Arundinarieae,"{'Insect', 'Plant'}"
Organization_of_the_Luftwaffe_(1933–45),set()
Dorothy_Ayer_Gardner_Ford,{'Person'}
Yukio_Mishima,{'Person'}
Picinae,set()
The_Jacksons_(album),{'Album'}
Valley_Girls,{'TelevisionEpisode'}
Bob_Mothersbaugh,{'MusicalArtist'}
Baz_Kia_Gurab_Rural_District,"{'AdministrativeRegion', 'Location', 'Settlement'}"
Dream_House_(game_show),{'TelevisionShow'}
This_Is_Heaven,{'Film'}
Sony_MAX_2,"{'TelevisionStation', 'RadioStation'}"
Mumbai,"{'Location', 'City'}"
Cripple_Crow,{'Album'}
Liar_(Eskimo_Joe_song),"{'Single', 'Song'}"
Kristanna_Loken,{'Person'}
Hombre_Lobo,{'Album'}
Transparent_Radiation,{'Album'}
"Winnsboro,_Louisiana","{'Location', 'City'}"
Kansas_State_High_School_Activities_Association,{'Organisation'}
Alex_Chilton_(song),"{'Single', 'Song'}"
Britt_Robertson,{'Person'}
Hans-Joachim_Löser,{'MilitaryPerson'}
Gold_Raiders,{'Film'}
Kevin_Hill,{'TelevisionShow'}
Jordan_Mustoe,{'SoccerPlayer'}
Central_Coast_AVA,"{'Location', 'WineRegion'}"
Jarkko_Ahola,{'MusicalArtist'}
Every_Time_Two_Fools_Collide_(song),"{'Single', 'Song'}"
Jo_Eun-byul,{'MusicalArtist'}
Simon_Bassey,"{'SoccerManager', 'SoccerPlayer'}"
Savage_Progress,{'Band'}
Hans-Wolfgang_Arndt,{'Scientist'}
Amoron'i_Mania,"{'AdministrativeRegion', 'Location', 'Settlement'}"
Martie_Maguire,{'MusicalArtist'}
Edward_Ludwig,{'Person'}
WWL_(AM),"{'Station', 'RadioStation'}"
Stop_Listening,"{'Single', 'Song'}"
Bleach_Blood,{'Band'}
Więcbork,"{'Location', 'Settlement'}"
Ride_Like_the_Wind,"{'Single', 'Song'}"
Shock_Me_(EP),{'Album'}
John_Berryman,{'Writer'}
Pixel_(band),{'Band'}
Marsyas_(horse),"{'RaceHorse', 'Horse'}"
Northwest_Branch_Anacostia_River,"{'Location', 'River'}"
Mike_Dunne_(journalist),{'Person'}
Huesca,"{'City', 'Location', 'Town'}"
Allan_Vache,{'Person'}
Allan_Walters,{'MilitaryPerson'}
Hatfield_and_the_North,{'Band'}
Steve_Simmons_(soccer),"{'SoccerManager', 'SoccerPlayer'}"
Escobaria,"{'Insect', 'Plant'}"
10_Things_I_Hate_About_You_(TV_series),{'TelevisionShow'}
Bolsas_y_Mercados_Españoles,{'Company'}
Seven_(Korean_singer),{'MusicalArtist'}
All_About_Eve_(Philippine_TV_series),"{'Film', 'TelevisionShow'}"
BBC_Earth_(TV_channel),"{'TelevisionStation', 'RadioStation'}"
Aylesbury,"{'Location', 'Settlement'}"
Henare_Tomoana,"{'OfficeHolder', 'Politician'}"
Porque_el_amor_manda,{'TelevisionShow'}
Rock_&_Roll_Rebels,{'Album'}
Renault_Colorale,{'Automobile'}
Five_Senses_of_Eros,{'Film'}
Cocola_Broadcasting,{'Company'}
Certificates_of_Death,{'Film'}
Raj_Tilak_(1958_film),{'Film'}
Calamoideae,{'Insect'}
Family_Law_(film),{'Film'}
Dirk_Verbeuren,{'MusicalArtist'}
Battle_of_Luzon,{'MilitaryConflict'}
Joe_Farrell,{'MusicalArtist'}
Fred_Neil,{'MusicalArtist'}
SC_Tavriya_Simferopol,{'SoccerClub'}
Comparettia_speciosa,{'Eukaryote'}
Phragmipedium_vittatum,{'Plant'}
Semir_Kerla,{'SoccerPlayer'}
Legacy_(Shadow_Gallery_album),{'Album'}
"Everybody,_Kimchi!",set()
Mark_Dempsey_(English_footballer),"{'SoccerManager', 'SoccerPlayer'}"
Grand_Parade_(horse),"{'RaceHorse', 'Horse'}"
Christopher_Flynn,{'SoccerPlayer'}
Marco_Schällibaum,"{'SoccerManager', 'SoccerPlayer'}"
Edward_James_Salisbury,{'Person'}
Absolute_Xtreme,{'RadioStation'}
William_C._Martel,{'Person'}
The_Gigolos,{'Film'}
Dandenong_Thunder_SC,{'SoccerClub'}
The_Final_Deduction,{'Book'}
A+_(rapper),{'MusicalArtist'}
Alan_Parker,{'Person'}
Neal_Hefti,{'MusicalArtist'}
Superpowerless,"{'MusicalArtist', 'Band'}"
Lindsay_Crouse,{'Person'}
James_Harper_(footballer),{'SoccerPlayer'}
Peggy_Knudsen,{'Person'}
Ken_Kalmusky,{'MusicalArtist'}
Leandro_Silva_Wanderley,{'SoccerPlayer'}
Eileen_Daly,{'Person'}
Aleksei_Kangaskolkka,{'SoccerPlayer'}
World_Cup_USA_'94,{'VideoGame'}
Areneidae,{'Insect'}
Hang_On_(Plumb_song),"{'Single', 'Song'}"
Waltham_Manufacturing_Company,{'Company'}
Gianluca_De_Angelis_(footballer_born_1981),{'SoccerPlayer'}
Oak_Ridge_National_Laboratory,"{'Work', 'University'}"
Truce_(album),{'Album'}
Ophidiasteridae,{'Insect'}
Gifhorn_(district),"{'AdministrativeRegion', 'Location', 'Settlement'}"
Dan_Slobin,{'Scientist'}
Northern_Sami,{'Language'}
A_Peep_Behind_the_Scenes_(1929_film),{'Film'}
VV_Baronie,{'SoccerClub'}
Ray_Stevenson_(actor),{'Person'}
Jean_Dufy,{'Artist'}
Chinese_crime_fiction,{'MusicGenre'}
"Dell_Rapids,_South_Dakota","{'Location', 'City'}"
Tuesday_Weld,{'Person'}
John_Blanche,"{'Work', 'Artist'}"
Labour_and_Freedom_List,{'PoliticalParty'}
Someone_Loves_You_Honey,"{'Single', 'Song'}"
Moravian-Silesian_Region,"{'AdministrativeRegion', 'Location', 'Settlement'}"
Think_About_Love_(song),"{'Single', 'Song'}"
Dracula_diabola,{'Plant'}
Miguel_Trovoada,"{'OfficeHolder', 'Politician'}"
Ashley_Judd,{'Person'}
The_Worship_Network,"{'BroadcastNetwork', 'TelevisionStation'}"
Splashh,"{'MusicalArtist', 'Band'}"
Emil_Berggreen,{'SoccerPlayer'}
Samba_N'Diaye,{'SoccerPlayer'}
Un_inviato_molto_speciale,{'TelevisionShow'}
AXS_TV,{'TelevisionStation'}
Llamado_de_Emergencia,"{'Single', 'Song'}"
Vivian_(album),{'Album'}
The_Immortal_Otis_Redding,{'Album'}
Atle_Nymo,{'MusicalArtist'}
Jardine_Matheson,{'Company'}
D2_road_(Croatia),{'Road'}
József_Pecsovszky,"{'SoccerManager', 'Athlete'}"
Andrei_Rublev_(film),{'Film'}
KEXB,{'RadioStation'}
Sergio_Pizzorno,{'MusicalArtist'}
Emil_Mangelsdorff,{'MusicalArtist'}
Zhao_Liying,{'Person'}
Dead_River_(New_Jersey),"{'Location', 'River'}"
Digital_Veil,{'Album'}
Erikson_Noguchipinto,{'SoccerPlayer'}
Cape_silvertip_nudibranch,{'Eukaryote'}
Iron_Eagle,set()
"Whitman_County,_Washington","{'AdministrativeRegion', 'Location', 'Settlement'}"
Paul_Doumer,"{'OfficeHolder', 'Politician'}"
Dendrobium_revolutum,{'Plant'}
John_Udal,"{'OfficeHolder', 'Cricketer'}"
Gebran_Tueni_(journalist),{'Person'}
Ekhane_Aakash_Neel,{'TelevisionShow'}
Gheorgheni,{'City'}
DD_Goa,{'TelevisionStation'}
Masquerade_(Wyclef_Jean_album),{'Album'}
Feast_of_Wire,{'Album'}
Ten-Day_War,"{'MilitaryConflict', 'MilitaryPerson'}"
"Windsor,_Connecticut","{'Location', 'Town'}"
"Ernest_Augustus_II,_Duke_of_Saxe-Weimar-Eisenach",{'Royalty'}
United_Methodist_Church,{'Organisation'}
Urban_agglomeration_of_Longueuil,"{'Location', 'Settlement'}"
Ralf_D._Bode,{'Person'}
Mahendra_of_Nepal,{'Royalty'}
The_Color_of_Death,{'Book'}
Batman_Forever_(soundtrack),{'Album'}
Manolis_Liapakis,{'SoccerPlayer'}
S.G._Gallaratese_A.S.D.,{'SoccerClub'}
Music_executive,"{'Person', 'PersonFunction'}"
Thomas_Eisner,{'Scientist'}
Markus_J._Buehler,{'Scientist'}
Kobe_Steel,{'Company'}
Sergio_Porrini,"{'SoccerManager', 'SoccerPlayer'}"
Somebody_Paints_the_Wall,"{'Single', 'Song'}"
Andrew_Bulumakau,{'RugbyPlayer'}
Eckernförde,"{'Location', 'Town'}"
Pterocarya_stenoptera,{'Plant'}
Ivan_Vekić,{'MilitaryPerson'}
Vadym_Kolesnyk,"{'SoccerManager', 'SoccerPlayer'}"
Emil_Isac,{'Writer'}
Freedom_(Alice_Cooper_song),"{'Single', 'Song'}"
"Phoenix,_Arizona","{'Location', 'City'}"
Stefan_Nerezov,{'MilitaryPerson'}
As_You_Were_(1951_film),{'Film'}
Calvörde,"{'Location', 'Settlement'}"
Number_1_(Nelly_song),"{'Single', 'Song'}"
Merciless_(Stephanie_Mills_album),{'Album'}
She_Wore_a_Yellow_Ribbon,{'Film'}
Joaquin_Bordado,"{'FictionalCharacter', 'TelevisionShow'}"
Emily_Lau,"{'OfficeHolder', 'Politician'}"
Behind_Crimson_Eyes,{'Band'}
Openings_(The_Killing),{'TelevisionEpisode'}
List_of_Bob_Marley_and_the_Wailers_band_members,{'Band'}
Suzuka_Nakamoto,{'MusicalArtist'}
Stenaspis,{'Insect'}
Pump_organ,{'MusicalArtist'}
Everything_You_Do,"{'Single', 'Song'}"
F._W._de_Klerk,"{'OfficeHolder', 'Politician'}"
Marc_Brown_(journalist),{'Person'}
FIBA_Europe_Cup,{'SoccerLeague'}
Volkswagen_Golf_Mk7,{'Automobile'}
Don_Friedman,{'MusicalArtist'}
Vincent_Chalvon-Demersay,{'Artist'}
Some_Friendly,{'Album'}
"Arthur_Lee,_1st_Viscount_Lee_of_Fareham",{'Politician'}
FK_Rabotnički,{'SoccerClub'}
Massimo_Gobbi,{'SoccerPlayer'}
Troo.L.S,{'MusicalArtist'}
Celaya_F.C.,{'SoccerClub'}
2014–15_ACF_Fiorentina_season,"{'SoccerClub', 'SoccerClubSeason', 'FootballLeagueSeason'}"
Kiselo_i_slatko,{'Album'}
1950_Swiss_Grand_Prix,{'GrandPrix'}
Jacob_Schiff,{'Politician'}
Euthria,"{'Mollusca', 'Insect'}"
Road_to_Utopia,{'Film'}
Leviathan_Wakes,{'Book'}
Lee_Metcalf,"{'MilitaryPerson', 'Politician'}"
Talkdemonic,{'Band'}
Spyker_N.V.,{'Company'}
Oz_Scott,{'Person'}
Province_of_Huesca,"{'Location', 'Settlement'}"
Civita_Castellana,"{'Location', 'Settlement'}"
Hurricane_(Lifehouse_song),"{'Single', 'Song'}"
Texas_Hill_Country_AVA,"{'Location', 'WineRegion'}"
Moroccan_genetics,set()
Change_(Pink_Cream_69_album),{'Album'}
Michal_Šulla,{'SoccerPlayer'}
The_Fly_II,{'Film'}
Komm_zurück/Die_Banane,"{'Single', 'Song'}"
Jan_Koller,{'SoccerPlayer'}
Gotta_Tell_You_(song),"{'Single', 'Song'}"
Rade_Prica,{'SoccerPlayer'}
Edgar_Buchanan,{'Person'}
Bacon,"{'Food', 'Software'}"
Gareth_Taylor,"{'SoccerManager', 'SoccerPlayer'}"
DMAX_(TV_channel),{'TelevisionStation'}
Jonny_McGovern,"{'MusicalArtist', 'Band'}"
When_I'm_Gone_(Albert_Hammond_song),"{'Single', 'Song'}"
Adagio_(band),{'Band'}
Guillaume_Norbert,{'SoccerPlayer'}
Antonin_Koutouan,{'SoccerPlayer'}
Hearts_of_Fencing,{'TelevisionShow'}
Carl_Dale,{'SoccerPlayer'}
Be_Easy_(Ghostface_Killah_song),"{'Single', 'Song'}"
Enveloped_Ideas_(song),"{'Single', 'Song'}"
Archduchess_Maria_Clementina_of_Austria,{'Royalty'}
Beygom_Qaleh_Rural_District,"{'AdministrativeRegion', 'Location', 'Settlement'}"
FC_Volga-d_Ulyanovsk,"{'SportsTeam', 'SoccerClub'}"
Kelantan_State_Legislative_Assembly,{'Legislature'}
Kristin_Dattilo,{'Person'}
Roddy_Collins,"{'SoccerManager', 'SoccerPlayer'}"
Kiryat_Gat,"{'Location', 'City'}"
Dryadoideae,{'Plant'}
Corserey,"{'Location', 'Settlement'}"
Željko_Mijač,{'SoccerManager'}
Joseph_Millard,"{'OfficeHolder', 'Politician'}"
The_Latino_Rockabilly_War,{'Band'}
Malcolm_McDowell,{'Person'}
Murali_Gopy,{'Person'}
Gustav_Wilke,{'MilitaryPerson'}
Ghoom_Taana,"{'Single', 'Song'}"
Psychological_novel,"{'Book', 'MusicGenre'}"
Charles_Frank_Ltd,"{'Company', 'Person'}"
Fulanito,"{'MusicalArtist', 'Band'}"
Scritti_Politti,{'Band'}
John_Nicholson_(East_India_Company_officer),{'MilitaryPerson'}
U-Pick_Live,{'TelevisionShow'}
Hanapepe_Dream,{'Album'}
Skiing,"{'Single', 'Sport'}"
Giulia_Salzano,{'Saint'}
"Nods,_Switzerland","{'Location', 'Settlement'}"
Pooyan,{'VideoGame'}
Enrique_Carreño,{'SoccerPlayer'}
Bad_Attitude_(album),{'Album'}
"Santa_Rosa,_Laguna",{'City'}
Šakiai_District_Municipality,"{'Location', 'Town'}"
Algeciras,"{'City', 'Location', 'Town'}"
Madhuca_palembanica,{'Plant'}
The_Betty_Hutton_Show,{'TelevisionShow'}
Carl_Mayer,{'Person'}
Roy_Jordan,{'SoccerPlayer'}
Gmina_Wielichowo,"{'Location', 'Settlement'}"
Yael_Abecassis,{'Model'}
Charles_Strouse,{'MusicalArtist'}
Firoza_Begum_(singer),"{'MusicalArtist', 'Person'}"
Latif_(singer-songwriter),{'MusicalArtist'}
"Saint-Pierre-les-Becquets,_Quebec","{'Location', 'Town'}"
FC_Sopron,{'SoccerClub'}
Eyes_of_Terror,"{'Film', 'TelevisionShow'}"
Newsround,{'TelevisionShow'}
"Saint-Quentin,_Aisne","{'Location', 'Settlement'}"
University_of_Pristina_(1969–99),{'University'}
Mendoza_Province,"{'AdministrativeRegion', 'Location', 'Settlement'}"
Hong_Kong_Champions_&_Chater_Cup,{'HorseRace'}
Sandford_Fleming,{'Person'}
Matt_Gilroy,{'IceHockeyPlayer'}
Joachim_Rumohr,{'MilitaryPerson'}
Blagoy_Shklifov,{'Scientist'}
Star_Awards_2010,"{'Award', 'TelevisionShow'}"
Trichocentrum_microchilum,{'Plant'}
Lam_Manyee,"{'MusicalArtist', 'Person'}"
Odontomachus,{'Insect'}
Joi_Lansing,{'Person'}
Mantas_Savėnas,{'SoccerPlayer'}
David_O'Hara,{'Person'}
Doug_Savant,{'Person'}
Ammar_Ahmed,{'SoccerPlayer'}
Sami_Yusuf,"{'MusicalArtist', 'Band'}"
Gopal_Prasad,{'Scientist'}
KRIL,{'RadioStation'}
Town_Without_Pity,"{'Film', 'Person'}"
Autograph_(American_band),{'Band'}
The_London_Studios,"{'Building', 'Stadium', 'Person'}"
Alex_Taylor_(footballer),{'SoccerPlayer'}
Dong_Biwu,"{'OfficeHolder', 'Politician'}"
Taylor_Hicks_(album),{'Album'}
Jade_(wrestler),{'Wrestler'}
Scheiss_Liebe,"{'Single', 'Song'}"
Wu_Ma,{'Person'}
Đorđe_Kunovac,"{'SoccerManager', 'Athlete'}"
Shabnam,{'Person'}
Andy_Roberts_(musician),{'MusicalArtist'}
Sun_Pharmaceutical,{'Company'}
Oxbow_Lakes,"{'Single', 'Song'}"
Faker_(band),{'Band'}
Tobacco_Road_(song),"{'Single', 'Song'}"
UK_hard_house,{'MusicGenre'}
Pima_(moth),{'Insect'}
Hygromiinae,{'Insect'}
Sword_of_Freedom,{'TelevisionShow'}
Jibanananda_Das,{'Writer'}
Caribachlamys,"{'Mollusca', 'Insect'}"
Sam_Craven,{'SoccerPlayer'}
Ktsarim,{'TelevisionShow'}
Vikram_(1986_Tamil_film),{'Film'}
Ernie_Els,{'GolfPlayer'}
Deanna_(song),"{'Single', 'Song'}"
Shingo_Honda,{'SoccerPlayer'}
Gec_Chia,{'BasketballPlayer'}
SK_Jugoslavija,{'SoccerClub'}
Celeste_Holm,{'Person'}
K_Camp,{'MusicalArtist'}
Alpa_Gun,{'MusicalArtist'}
Niederrohrdorf,"{'Location', 'Settlement'}"
Bun_B,{'MusicalArtist'}
I_Need_You_Tonight_(Junior_M.A.F.I.A._song),{'Single'}
Cass_Business_School,{'University'}
Fathia_Ghali,{'Person'}
Kansas_City_Blades,{'HockeyTeam'}
Wayne_Bridge,{'SoccerPlayer'}
Cement_(song),"{'Single', 'Song'}"
Pavel_Dochev,"{'SoccerManager', 'SoccerPlayer'}"
Pennsylvania_Dutch,"{'EthnicGroup', 'Band'}"
Sylt_(municipality),"{'Location', 'Settlement'}"
Winning_Combinations:_Deep_Purple_and_Rainbow,{'Album'}
Erich_Maas,{'SoccerPlayer'}
Progressive_metal,{'MusicGenre'}
Sahir_Ludhianvi,"{'MusicalArtist', 'Writer'}"
Hans_J._Salter,"{'MusicalArtist', 'Person'}"
Curtis_Leschyshyn,{'IceHockeyPlayer'}
Gray_wolf,{'Mammal'}
Chloe_Smith_(musician),{'MusicalArtist'}
"Whitworth,_Lancashire","{'Location', 'Settlement'}"
Cameron_Belford,{'SoccerPlayer'}
Saffet_Sancaklı,"{'Politician', 'SoccerPlayer'}"
The_Little_Girl_Who_Lives_Down_the_Lane,{'Film'}
Brian_Parkin,{'SoccerPlayer'}
Gonzalo_Pavone,{'SoccerPlayer'}
Epipristis,{'Insect'}
United_States_Department_of_the_Treasury,"{'GovernmentAgency', 'Settlement'}"
Rashtriya_Chemicals_&_Fertilizers,{'Company'}
Ferenbalm,"{'Location', 'Settlement'}"
Hugo_Moreira,{'SoccerPlayer'}
