entity,classes
Rodent_Popsicle_Records,"{'http://www.wikidata.org/entity/Q18127', 'http://dbpedia.org/ontology/RecordLabel'}"
Rodion_Malinovsky,"{'http://www.wikidata.org/entity/Q82955', 'http://dbpedia.org/ontology/MilitaryPerson', 'http://dbpedia.org/ontology/Politician'}"
Rodmond_Roblin,"{'http://dbpedia.org/ontology/OfficeHolder', 'http://www.wikidata.org/entity/Q82955', 'http://dbpedia.org/ontology/Politician'}"
Rodnei,"{'http://www.wikidata.org/entity/Q937857', 'http://dbpedia.org/ontology/SoccerPlayer'}"
Rodney_Bickerstaffe,"{'http://dbpedia.org/ontology/OfficeHolder', 'http://www.wikidata.org/entity/Q82955', 'http://dbpedia.org/ontology/Politician'}"
Rodney_Bush,"{'http://www.wikidata.org/entity/Q937857', 'http://www.wikidata.org/entity/Q628099', 'http://dbpedia.org/ontology/SoccerManager', 'http://dbpedia.org/ontology/SoccerPlayer'}"
Rodney_Parade,"{'http://dbpedia.org/ontology/Place', 'http://dbpedia.org/ontology/Stadium', 'http://schema.org/Place', 'http://dbpedia.org/ontology/Location'}"
Rodolfo_Nin_Novoa,"{'http://dbpedia.org/ontology/OfficeHolder', 'http://www.wikidata.org/entity/Q82955', 'http://dbpedia.org/ontology/Politician'}"
"Rodrigo_(footballer,_born_1971)","{'http://www.wikidata.org/entity/Q937857', 'http://dbpedia.org/ontology/SoccerPlayer'}"
Rodrigo_Cordero,"{'http://www.wikidata.org/entity/Q937857', 'http://dbpedia.org/ontology/SoccerPlayer'}"
Rodrigo_Fernandes_Alflen,"{'http://www.wikidata.org/entity/Q937857', 'http://dbpedia.org/ontology/SoccerPlayer'}"
Rodrigo_Leão,{'http://dbpedia.org/ontology/MusicalArtist'}
Rodrigo_Longaray,"{'http://www.wikidata.org/entity/Q937857', 'http://dbpedia.org/ontology/SoccerPlayer'}"
Rodrigo_Paixão_Mesquita,"{'http://www.wikidata.org/entity/Q937857', 'http://dbpedia.org/ontology/SoccerPlayer'}"
Rodrigo_Pimpão,"{'http://www.wikidata.org/entity/Q937857', 'http://dbpedia.org/ontology/SoccerPlayer'}"
Rodrigo_Plá,"{'http://www.wikidata.org/entity/Q5', 'http://www.wikidata.org/entity/Q215627', 'http://dbpedia.org/ontology/Person', 'http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#NaturalPerson', 'http://xmlns.com/foaf/0.1/Person', 'http://schema.org/Person'}"
Rodrigo_Raín,"{'http://www.wikidata.org/entity/Q937857', 'http://dbpedia.org/ontology/SoccerPlayer'}"
Rodrigo_Thiesen,"{'http://www.wikidata.org/entity/Q937857', 'http://dbpedia.org/ontology/SoccerPlayer'}"
Rogatica,"{'http://dbpedia.org/ontology/Town', 'http://www.wikidata.org/entity/Q3957'}"
Roger_Aaron_Brown,"{'http://dbpedia.org/ontology/Actor', 'http://dbpedia.org/ontology/Person', 'http://www.wikidata.org/entity/Q33999'}"
Roger_Batoum,"{'http://www.wikidata.org/entity/Q937857', 'http://dbpedia.org/ontology/SoccerPlayer'}"
Roger_Brabazon,"{'http://www.wikidata.org/entity/Q82955', 'http://dbpedia.org/ontology/University', 'http://www.wikidata.org/entity/Q3918', 'http://dbpedia.org/ontology/Politician'}"
Roger_Cicero,"{'http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#Agent', 'http://dbpedia.org/ontology/MusicalArtist', 'http://www.wikidata.org/entity/Q24229398', 'http://dbpedia.org/ontology/Agent'}"
Roger_Guesnerie,"{'http://www.wikidata.org/entity/Q188094', 'http://dbpedia.org/ontology/Artist', 'http://www.wikidata.org/entity/Q483501', 'http://dbpedia.org/ontology/Economist'}"
Roger_Sloman,"{'http://dbpedia.org/ontology/Actor', 'http://dbpedia.org/ontology/Person', 'http://www.wikidata.org/entity/Q33999'}"
Roger_Walker_(footballer),"{'http://www.wikidata.org/entity/Q937857', 'http://dbpedia.org/ontology/SoccerPlayer'}"
Roger_Williams,"{'http://www.wikidata.org/entity/Q82955', 'http://dbpedia.org/ontology/Politician'}"
"Roggenburg,_Basel-Country","{'http://dbpedia.org/ontology/Settlement', 'http://www.wikidata.org/entity/Q486972'}"
Rogério_Oliveira_da_Costa,"{'http://www.wikidata.org/entity/Q937857', 'http://dbpedia.org/ontology/SoccerPlayer'}"
Rohit_Shetty,"{'http://www.wikidata.org/entity/Q5', 'http://www.wikidata.org/entity/Q215627', 'http://dbpedia.org/ontology/Person', 'http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#NaturalPerson', 'http://xmlns.com/foaf/0.1/Person', 'http://schema.org/Person'}"
Rohrbachgraben,"{'http://dbpedia.org/ontology/Settlement', 'http://www.wikidata.org/entity/Q486972'}"
Roja,"{'http://dbpedia.org/ontology/Film', 'http://www.wikidata.org/entity/Q11424', 'http://schema.org/Movie'}"
Rok_the_Nation,"{'http://dbpedia.org/ontology/Song', 'http://www.wikidata.org/entity/Q134556', 'http://dbpedia.org/ontology/Single'}"
Rokuko,"{'http://www.wikidata.org/entity/Q134556', 'http://dbpedia.org/ontology/Single', 'http://schema.org/MusicAlbum', 'http://dbpedia.org/ontology/Album', 'http://www.wikidata.org/entity/Q482994'}"
Roland_Grapow,{'http://dbpedia.org/ontology/MusicalArtist'}
Roland_McLenahan,"{'http://dbpedia.org/ontology/IceHockeyPlayer', 'http://www.wikidata.org/entity/Q11774891'}"
Rolando_Bianchi,"{'http://www.wikidata.org/entity/Q937857', 'http://dbpedia.org/ontology/SoccerPlayer'}"
Rolf_Billberg,"{'http://dbpedia.org/ontology/MusicalArtist', 'http://dbpedia.org/ontology/Athlete'}"
Rolf_Mager,"{'http://dbpedia.org/ontology/Animal', 'http://www.wikidata.org/entity/Q729'}"
Rolf_Wuthmann,{'http://dbpedia.org/ontology/MilitaryPerson'}
Roll_with_the_Wind,"{'http://dbpedia.org/ontology/Song', 'http://www.wikidata.org/entity/Q134556', 'http://dbpedia.org/ontology/Single'}"
Rolling_Kansas,"{'http://dbpedia.org/ontology/Film', 'http://www.wikidata.org/entity/Q11424', 'http://schema.org/Movie'}"
Rollo_Armstrong,"{'http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#Agent', 'http://dbpedia.org/ontology/MusicalArtist', 'http://www.wikidata.org/entity/Q24229398', 'http://dbpedia.org/ontology/Agent'}"
Rolls-Royce_Holdings,"{'http://dbpedia.org/ontology/Company', 'http://dbpedia.org/ontology/PersonFunction', 'http://www.wikidata.org/entity/Q4830453'}"
Rolls-Royce_Phantom_Drophead_Coupé,{'http://dbpedia.org/ontology/Automobile'}
Rolls-Royce_Silver_Cloud,{'http://dbpedia.org/ontology/Automobile'}
Rolls-Royce_Silver_Dawn,{'http://dbpedia.org/ontology/Automobile'}
Rolonda,"{'http://dbpedia.org/ontology/TelevisionShow', 'http://www.wikidata.org/entity/Q15416'}"
Romain_Brégerie,"{'http://www.wikidata.org/entity/Q937857', 'http://dbpedia.org/ontology/SoccerPlayer'}"
Romain_Rolland,"{'http://dbpedia.org/ontology/Writer', 'http://www.wikidata.org/entity/Q36180'}"
Roman_Buess,"{'http://www.wikidata.org/entity/Q937857', 'http://dbpedia.org/ontology/SoccerPlayer'}"
Roman_Catholic_Archdiocese_of_Armagh,{'http://dbpedia.org/ontology/Province'}
Roman_Catholic_Archdiocese_of_Chicago,{'http://dbpedia.org/ontology/Diocese'}
Roman_Catholic_Archdiocese_of_Colombo,"{'http://dbpedia.org/ontology/Place', 'http://schema.org/Place', 'http://dbpedia.org/ontology/Location'}"
Roman_Catholic_Archdiocese_of_Glasgow,"{'http://dbpedia.org/ontology/MilitaryConflict,_AdministrativeRegion', 'http://dbpedia.org/ontology/Diocese'}"
Roman_Catholic_Archdiocese_of_Mechelen-Brussels,"{'http://dbpedia.org/ontology/Diocese', 'http://dbpedia.org/ontology/Province'}"
Roman_Catholic_Archdiocese_of_Montevideo,{'http://dbpedia.org/ontology/Diocese'}
Roman_Catholic_Diocese_of_Albany,"{'http://dbpedia.org/ontology/MilitaryConflict,_AdministrativeRegion', 'http://dbpedia.org/ontology/Diocese'}"
Roman_Catholic_Diocese_of_Ardagh_and_Clonmacnoise,{'http://dbpedia.org/ontology/Diocese'}
Roman_Catholic_Diocese_of_Buffalo,"{'http://dbpedia.org/ontology/MilitaryConflict,_AdministrativeRegion', 'http://dbpedia.org/ontology/Diocese'}"
Roman_Catholic_Diocese_of_Gaylord,"{'http://dbpedia.org/ontology/MilitaryConflict,_AdministrativeRegion', 'http://dbpedia.org/ontology/Diocese'}"
Roman_Derlyuk,"{'http://dbpedia.org/ontology/IceHockeyPlayer', 'http://www.wikidata.org/entity/Q11774891'}"
Roman_Dorosh,"{'http://www.wikidata.org/entity/Q937857', 'http://dbpedia.org/ontology/SoccerPlayer'}"
Roman_Herzog,"{'http://dbpedia.org/ontology/OfficeHolder', 'http://www.wikidata.org/entity/Q82955', 'http://dbpedia.org/ontology/Politician'}"
Roman_Hryhorchuk,"{'http://www.wikidata.org/entity/Q937857', 'http://www.wikidata.org/entity/Q628099', 'http://dbpedia.org/ontology/SoccerManager', 'http://dbpedia.org/ontology/SoccerPlayer'}"
Roman_Ingarden,"{'http://dbpedia.org/ontology/Philosopher', 'http://www.wikidata.org/entity/Q4964182'}"
Roman_Line_(horse),{'http://dbpedia.org/ontology/Horse'}
Roman_Miroshnichenko,{'http://dbpedia.org/ontology/MusicalArtist'}
Roman_Nesterenko,"{'http://www.wikidata.org/entity/Q937857', 'http://dbpedia.org/ontology/SoccerPlayer'}"
Roman_Scandals,"{'http://dbpedia.org/ontology/Film', 'http://www.wikidata.org/entity/Q11424', 'http://schema.org/Movie'}"
Roman_Sharonov,"{'http://www.wikidata.org/entity/Q937857', 'http://www.wikidata.org/entity/Q628099', 'http://dbpedia.org/ontology/SoccerManager', 'http://dbpedia.org/ontology/SoccerPlayer'}"
Roman_Volkov,"{'http://www.wikidata.org/entity/Q937857', 'http://dbpedia.org/ontology/SoccerPlayer'}"
Roman_Vorobyov,"{'http://www.wikidata.org/entity/Q937857', 'http://dbpedia.org/ontology/SoccerPlayer'}"
Roman_Yeremeyev,"{'http://www.wikidata.org/entity/Q937857', 'http://dbpedia.org/ontology/SoccerPlayer'}"
Romanaria,"{'http://dbpedia.org/ontology/Insect', 'http://www.wikidata.org/entity/Q1390'}"
Romance_1600,"{'http://dbpedia.org/ontology/Album', 'http://www.wikidata.org/entity/Q482994', 'http://schema.org/MusicAlbum'}"
Romance_on_the_High_Seas,"{'http://dbpedia.org/ontology/Film', 'http://www.wikidata.org/entity/Q11424', 'http://schema.org/Movie'}"
Romani_people_in_France,"{'http://www.wikidata.org/entity/Q41710', 'http://dbpedia.org/ontology/EthnicGroup'}"
Romania_national_under-21_football_team,"{'http://www.wikidata.org/entity/Q476028', 'http://schema.org/SportsTeam', 'http://www.wikidata.org/entity/Q12973014', 'http://dbpedia.org/ontology/SportsTeam', 'http://dbpedia.org/ontology/SoccerClub'}"
Romanians_in_the_United_Kingdom,"{'http://www.wikidata.org/entity/Q41710', 'http://dbpedia.org/ontology/EthnicGroup'}"
Romantic_Comedy_(1983_film),"{'http://dbpedia.org/ontology/Film', 'http://www.wikidata.org/entity/Q11424', 'http://schema.org/Movie'}"
Romantic_Rights_(song),"{'http://www.wikidata.org/entity/Q134556', 'http://dbpedia.org/ontology/Single'}"
Romantic_Warriors_III:_Canterbury_Tales,"{'http://dbpedia.org/ontology/Film', 'http://www.wikidata.org/entity/Q11424', 'http://schema.org/Movie'}"
Romeo_Filipović,"{'http://www.wikidata.org/entity/Q937857', 'http://dbpedia.org/ontology/SoccerPlayer'}"
Romeo_Miller,"{'http://www.wikidata.org/entity/Q215380', 'http://dbpedia.org/ontology/Band', 'http://dbpedia.org/ontology/RecordLabel', 'http://dbpedia.org/ontology/MusicalArtist', 'http://www.wikidata.org/entity/Q18127'}"
Romford,"{'http://dbpedia.org/ontology/Settlement', 'http://www.wikidata.org/entity/Q486972'}"
Romik_Khachatryan,"{'http://www.wikidata.org/entity/Q937857', 'http://dbpedia.org/ontology/SoccerPlayer'}"
Ron_Carter_(ice_hockey),"{'http://dbpedia.org/ontology/IceHockeyPlayer', 'http://www.wikidata.org/entity/Q11774891'}"
Ron_Fair,"{'http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#Agent', 'http://dbpedia.org/ontology/MusicalArtist', 'http://www.wikidata.org/entity/Q24229398', 'http://dbpedia.org/ontology/Agent'}"
Ron_Feinberg,"{'http://www.wikidata.org/entity/Q5', 'http://www.wikidata.org/entity/Q215627', 'http://dbpedia.org/ontology/Person', 'http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#NaturalPerson', 'http://xmlns.com/foaf/0.1/Person', 'http://schema.org/Person'}"
Ron_Heckman,"{'http://www.wikidata.org/entity/Q937857', 'http://www.wikidata.org/entity/Q628099', 'http://dbpedia.org/ontology/SoccerManager', 'http://dbpedia.org/ontology/SoccerPlayer'}"
Ron_Hillyard,"{'http://www.wikidata.org/entity/Q937857', 'http://dbpedia.org/ontology/SoccerPlayer'}"
Ron_Rash,"{'http://dbpedia.org/ontology/Writer', 'http://www.wikidata.org/entity/Q36180'}"
"Ron_Smith_(footballer,_born_1949)","{'http://dbpedia.org/ontology/SoccerManager', 'http://www.wikidata.org/entity/Q628099', 'http://dbpedia.org/ontology/Athlete'}"
Ron_Stitfall,"{'http://www.wikidata.org/entity/Q937857', 'http://dbpedia.org/ontology/SoccerPlayer'}"
Ron_Strykert,{'http://dbpedia.org/ontology/MusicalArtist'}
Ronald_Breaker,"{'http://www.wikidata.org/entity/Q901', 'http://dbpedia.org/ontology/Scientist'}"
Ronald_Cerritos,"{'http://www.wikidata.org/entity/Q937857', 'http://www.wikidata.org/entity/Q628099', 'http://dbpedia.org/ontology/SoccerManager', 'http://dbpedia.org/ontology/SoccerPlayer'}"
Ronald_E._Neumann,"{'http://dbpedia.org/ontology/OfficeHolder', 'http://www.wikidata.org/entity/Q82955', 'http://dbpedia.org/ontology/Politician'}"
Ronald_Ernest_Aitchison,"{'http://www.wikidata.org/entity/Q901', 'http://dbpedia.org/ontology/Scientist'}"
Ronald_Hoop,"{'http://www.wikidata.org/entity/Q937857', 'http://dbpedia.org/ontology/SoccerPlayer'}"
Ronald_Neame,"{'http://www.wikidata.org/entity/Q5', 'http://www.wikidata.org/entity/Q215627', 'http://dbpedia.org/ontology/Person', 'http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#NaturalPerson', 'http://xmlns.com/foaf/0.1/Person', 'http://schema.org/Person'}"
Ronald_Storrs,"{'http://www.wikidata.org/entity/Q82955', 'http://dbpedia.org/ontology/Politician'}"
Ronald_Tinker,{'http://dbpedia.org/ontology/MilitaryPerson'}
Ronaldinho,"{'http://www.wikidata.org/entity/Q937857', 'http://dbpedia.org/ontology/SoccerPlayer'}"
Ronaldo_Tres,"{'http://www.wikidata.org/entity/Q937857', 'http://dbpedia.org/ontology/SoccerPlayer'}"
Ronan_Keating,"{'http://www.wikidata.org/entity/Q215380', 'http://dbpedia.org/ontology/Band', 'http://dbpedia.org/ontology/MusicalArtist'}"
Ronnie_Burke,"{'http://www.wikidata.org/entity/Q937857', 'http://dbpedia.org/ontology/SoccerPlayer'}"
Ronnie_Coyle,"{'http://www.wikidata.org/entity/Q937857', 'http://dbpedia.org/ontology/SoccerPlayer'}"
Ronnie_Dawson_(musician),{'http://dbpedia.org/ontology/MusicalArtist'}
Ronnie_DeVoe,{'http://dbpedia.org/ontology/MusicalArtist'}
Ronnie_Ekelund,"{'http://www.wikidata.org/entity/Q937857', 'http://dbpedia.org/ontology/SoccerPlayer'}"
Ronnie_Hawkins,"{'http://www.wikidata.org/entity/Q215380', 'http://dbpedia.org/ontology/Band', 'http://dbpedia.org/ontology/MusicalArtist'}"
Ronnie_Hudson,{'http://dbpedia.org/ontology/MusicalArtist'}
Ronnie_Laws,{'http://dbpedia.org/ontology/MusicalArtist'}
Ronnie_Spector,{'http://dbpedia.org/ontology/MusicalArtist'}
Ronnie_Thompson_(Georgia_politician),"{'http://www.wikidata.org/entity/Q5', 'http://www.wikidata.org/entity/Q215627', 'http://dbpedia.org/ontology/Person', 'http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#NaturalPerson', 'http://xmlns.com/foaf/0.1/Person', 'http://schema.org/Person'}"
Ronny_(1931_film),"{'http://dbpedia.org/ontology/Film', 'http://www.wikidata.org/entity/Q11424', 'http://schema.org/Movie'}"
Rookie_of_the_Year_(album),"{'http://dbpedia.org/ontology/Album', 'http://www.wikidata.org/entity/Q482994', 'http://schema.org/MusicAlbum'}"
Room_Noises,"{'http://dbpedia.org/ontology/Album', 'http://www.wikidata.org/entity/Q482994', 'http://schema.org/MusicAlbum'}"
Room_on_the_3rd_Floor,"{'http://dbpedia.org/ontology/Album', 'http://www.wikidata.org/entity/Q482994', 'http://schema.org/MusicAlbum'}"
Roosendaal,"{'http://dbpedia.org/ontology/Town', 'http://www.wikidata.org/entity/Q3957'}"
"Roosevelt_County,_New_Mexico","{'http://dbpedia.org/ontology/AdministrativeRegion', 'http://schema.org/AdministrativeArea', 'http://dbpedia.org/ontology/Region', 'http://www.wikidata.org/entity/Q3455524'}"
"Root,_Switzerland","{'http://dbpedia.org/ontology/Settlement', 'http://www.wikidata.org/entity/Q486972'}"
Root_Sports_Southwest,"{'http://www.wikidata.org/entity/Q15265344', 'http://dbpedia.org/ontology/Broadcaster'}"
Roots_rock,"{'http://www.wikidata.org/entity/Q24229398', 'http://dbpedia.org/ontology/MusicGenre', 'http://dbpedia.org/ontology/Artist', 'http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#Agent', 'http://www.wikidata.org/entity/Q188451', 'http://www.wikidata.org/entity/Q483501', 'http://dbpedia.org/ontology/Agent'}"
Ropczyce-Sędziszów_County,{''}
Rope_of_Sand,"{'http://dbpedia.org/ontology/Film', 'http://www.wikidata.org/entity/Q11424', 'http://schema.org/Movie'}"
Roper_Technologies,"{'http://dbpedia.org/ontology/Company', 'http://www.wikidata.org/entity/Q4830453'}"
Rory_Calhoun,"{'http://dbpedia.org/ontology/Actor', 'http://dbpedia.org/ontology/Person', 'http://www.wikidata.org/entity/Q33999'}"
Rosa_Francisca_Dolors_Molas_Vallvé,"{'http://dbpedia.org/ontology/Saint', 'http://www.wikidata.org/entity/Q43115'}"
Rosa_Parks_(song),"{'http://dbpedia.org/ontology/Song', 'http://www.wikidata.org/entity/Q134556', 'http://dbpedia.org/ontology/Single'}"
Rosalind_Ayres,"{'http://dbpedia.org/ontology/Actor', 'http://www.wikidata.org/entity/Q33999'}"
Roscoe_B._Woodruff,{'http://dbpedia.org/ontology/MilitaryPerson'}
Roscoe_Mitchell,{'http://dbpedia.org/ontology/MusicalArtist'}
Roscoe_Vanover,"{'http://www.wikidata.org/entity/Q5', 'http://www.wikidata.org/entity/Q215627', 'http://dbpedia.org/ontology/Person', 'http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#NaturalPerson', 'http://xmlns.com/foaf/0.1/Person', 'http://schema.org/Person'}"
Rose_Bernd_(1919_film),"{'http://dbpedia.org/ontology/Film', 'http://www.wikidata.org/entity/Q11424', 'http://schema.org/Movie'}"
Rose_Porteous,"{'http://www.wikidata.org/entity/Q5', 'http://www.wikidata.org/entity/Q215627', 'http://dbpedia.org/ontology/Person', 'http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#NaturalPerson', 'http://xmlns.com/foaf/0.1/Person', 'http://schema.org/Person'}"
Roseana_Sarney,"{'http://dbpedia.org/ontology/OfficeHolder', 'http://www.wikidata.org/entity/Q82955', 'http://dbpedia.org/ontology/Politician'}"
Roseanna_Vitro,{'http://dbpedia.org/ontology/MusicalArtist'}
Roseanne's_Nuts,"{'http://www.wikidata.org/entity/Q15265344', 'http://dbpedia.org/ontology/TelevisionShow', 'http://dbpedia.org/ontology/Broadcaster', 'http://www.wikidata.org/entity/Q15416'}"
Rosemary_Sutcliff,"{'http://dbpedia.org/ontology/Writer', 'http://www.wikidata.org/entity/Q36180'}"
Rosenborg_BK,"{'http://www.wikidata.org/entity/Q476028', 'http://schema.org/SportsTeam', 'http://www.wikidata.org/entity/Q12973014', 'http://dbpedia.org/ontology/SportsTeam', 'http://dbpedia.org/ontology/SoccerClub'}"
Rosenheim_(district),"{'http://www.wikidata.org/entity/Q486972', 'http://dbpedia.org/ontology/AdministrativeRegion', 'http://schema.org/AdministrativeArea', 'http://dbpedia.org/ontology/Region', 'http://www.wikidata.org/entity/Q3455524', 'http://dbpedia.org/ontology/Settlement'}"
Rosenstolz,"{'http://www.wikidata.org/entity/Q215380', 'http://dbpedia.org/ontology/Band'}"
Roses_(The_Chainsmokers_song),"{'http://dbpedia.org/ontology/Song', 'http://www.wikidata.org/entity/Q134556', 'http://dbpedia.org/ontology/Single'}"
Roses_of_Picardy_(film),"{'http://dbpedia.org/ontology/Film', 'http://www.wikidata.org/entity/Q11424', 'http://schema.org/Movie'}"
Rosie_Huntington-Whiteley,"{'http://dbpedia.org/ontology/Model', 'http://www.wikidata.org/entity/Q4610556'}"
Roskilde,"{'http://www.wikidata.org/entity/Q515', 'http://schema.org/City', 'http://www.wikidata.org/entity/Q3957', 'http://dbpedia.org/ontology/City', 'http://dbpedia.org/ontology/Town', 'http://dbpedia.org/ontology/Location'}"
Ross_(1983_album),"{'http://dbpedia.org/ontology/Album', 'http://www.wikidata.org/entity/Q482994', 'http://schema.org/MusicAlbum'}"
Ross_Harris_(actor),"{'http://dbpedia.org/ontology/Actor', 'http://dbpedia.org/ontology/Person', 'http://www.wikidata.org/entity/Q33999'}"
Ross_Kemp,"{'http://dbpedia.org/ontology/Actor', 'http://dbpedia.org/ontology/Person', 'http://www.wikidata.org/entity/Q33999'}"
Ross_Noble,{'http://dbpedia.org/ontology/Comedian'}
Ross_the_Boss,{'http://dbpedia.org/ontology/MusicalArtist'}
Rossendale,"{'http://dbpedia.org/ontology/Settlement', 'http://www.wikidata.org/entity/Q486972'}"
Rossetti_Architects,"{'http://dbpedia.org/ontology/Company', 'http://dbpedia.org/ontology/Architect', 'http://www.wikidata.org/entity/Q42973', 'http://www.wikidata.org/entity/Q4830453'}"
Rostam-e_Yek_Rural_District,"{'http://www.wikidata.org/entity/Q486972', 'http://dbpedia.org/ontology/AdministrativeRegion', 'http://schema.org/AdministrativeArea', 'http://dbpedia.org/ontology/Region', 'http://www.wikidata.org/entity/Q3455524', 'http://dbpedia.org/ontology/Settlement'}"
Rotana_Records,"{'http://www.wikidata.org/entity/Q18127', 'http://dbpedia.org/ontology/RecordLabel'}"
Rotherham_County_F.C.,"{'http://www.wikidata.org/entity/Q476028', 'http://schema.org/SportsTeam', 'http://www.wikidata.org/entity/Q12973014', 'http://dbpedia.org/ontology/SportsTeam', 'http://dbpedia.org/ontology/SoccerClub'}"
Rotherham_United_F.C.,"{'http://www.wikidata.org/entity/Q476028', 'http://schema.org/SportsTeam', 'http://www.wikidata.org/entity/Q12973014', 'http://dbpedia.org/ontology/SportsTeam', 'http://dbpedia.org/ontology/SoccerClub'}"
Rothia_(moth),"{'http://dbpedia.org/ontology/Insect', 'http://www.wikidata.org/entity/Q1390'}"
Rothschildia,"{'http://dbpedia.org/ontology/Insect', 'http://www.wikidata.org/entity/Q1390'}"
"Rothwell,_West_Yorkshire","{'http://dbpedia.org/ontology/Settlement', 'http://www.wikidata.org/entity/Q486972'}"
Rotting_Christ,"{'http://www.wikidata.org/entity/Q215380', 'http://dbpedia.org/ontology/Band', 'http://dbpedia.org/ontology/MusicalArtist'}"
Roubaix,"{'http://dbpedia.org/ontology/Settlement', 'http://www.wikidata.org/entity/Q486972'}"
"Rougemont,_Switzerland","{'http://dbpedia.org/ontology/Settlement', 'http://www.wikidata.org/entity/Q486972'}"
Rough_&_Ready,"{'http://dbpedia.org/ontology/Song', 'http://www.wikidata.org/entity/Q134556', 'http://dbpedia.org/ontology/Single'}"
Roul_and_Doors,{'http://dbpedia.org/ontology/MusicalArtist'}
Round_13,"{'http://dbpedia.org/ontology/Album', 'http://www.wikidata.org/entity/Q482994', 'http://schema.org/MusicAlbum'}"
Route_2_(Paraguay),"{'http://dbpedia.org/ontology/Road', 'http://www.wikidata.org/entity/Q719456', 'http://www.wikidata.org/entity/Q34442', 'http://dbpedia.org/ontology/Station'}"
Route_7_(Paraguay),"{'http://dbpedia.org/ontology/Road', 'http://www.wikidata.org/entity/Q719456', 'http://www.wikidata.org/entity/Q34442', 'http://dbpedia.org/ontology/Station'}"
Rover_75,{'http://dbpedia.org/ontology/Automobile'}
Rowdy_Superstar,{'http://dbpedia.org/ontology/MusicalArtist'}
Roy_Allen_Smith,"{'http://www.wikidata.org/entity/Q24229398', 'http://www.wikidata.org/entity/Q5', 'http://schema.org/Person', 'http://www.wikidata.org/entity/Q215627', 'http://dbpedia.org/ontology/Person', 'http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#Agent', 'http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#NaturalPerson', 'http://xmlns.com/foaf/0.1/Person', 'http://dbpedia.org/ontology/Agent'}"
Roy_Barnes,"{'http://dbpedia.org/ontology/OfficeHolder', 'http://www.wikidata.org/entity/Q82955', 'http://dbpedia.org/ontology/Politician'}"
Roy_Drusky,{'http://dbpedia.org/ontology/MusicalArtist'}
Roy_Essandoh,"{'http://www.wikidata.org/entity/Q937857', 'http://dbpedia.org/ontology/SoccerPlayer'}"
Roy_Geiger,"{'http://www.wikidata.org/entity/Q82955', 'http://dbpedia.org/ontology/MilitaryPerson', 'http://dbpedia.org/ontology/Politician'}"
Roy_John_(footballer),"{'http://www.wikidata.org/entity/Q937857', 'http://dbpedia.org/ontology/SoccerPlayer'}"
Roy_Jordan,"{'http://www.wikidata.org/entity/Q937857', 'http://dbpedia.org/ontology/SoccerPlayer'}"
Roy_Keane,"{'http://www.wikidata.org/entity/Q937857', 'http://www.wikidata.org/entity/Q628099', 'http://dbpedia.org/ontology/SoccerManager', 'http://dbpedia.org/ontology/SoccerPlayer'}"
Roy_Keith_Black,"{'http://www.wikidata.org/entity/Q5', 'http://www.wikidata.org/entity/Q215627', 'http://dbpedia.org/ontology/Person', 'http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#NaturalPerson', 'http://xmlns.com/foaf/0.1/Person', 'http://schema.org/Person'}"
Roy_Milton,{'http://dbpedia.org/ontology/MusicalArtist'}
Roy_Moore,"{'http://dbpedia.org/ontology/OfficeHolder', 'http://www.wikidata.org/entity/Q82955', 'http://dbpedia.org/ontology/Politician'}"
"Roy_O._Martin,_Jr.","{'http://www.wikidata.org/entity/Q5', 'http://schema.org/Person', 'http://www.wikidata.org/entity/Q215627', 'http://dbpedia.org/ontology/Person', 'http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#NaturalPerson', 'http://xmlns.com/foaf/0.1/Person'}"
Roy_Orbison,"{'http://www.wikidata.org/entity/Q215380', 'http://dbpedia.org/ontology/Actor', 'http://dbpedia.org/ontology/Band', 'http://dbpedia.org/ontology/MusicalArtist', 'http://www.wikidata.org/entity/Q33999'}"
Roy_Orbison_Sings,"{'http://dbpedia.org/ontology/Album', 'http://www.wikidata.org/entity/Q482994', 'http://schema.org/MusicAlbum'}"
Roy_Schooley,"{'http://www.wikidata.org/entity/Q5', 'http://www.wikidata.org/entity/Q215627', 'http://dbpedia.org/ontology/Person', 'http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#NaturalPerson', 'http://xmlns.com/foaf/0.1/Person', 'http://schema.org/Person'}"
